2019-07-25 15:12:37,027 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6dc17b83: startup date [Thu Jul 25 15:12:33 CST 2019]; root of context hierarchy
2019-07-25 15:12:37,109 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/titleid]}" onto java.lang.String com.boot.web.BaseAction.main(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,110 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/save]}" onto java.lang.String com.boot.web.BaseAction.save(javax.servlet.http.HttpServletRequest) throws java.io.UnsupportedEncodingException,java.sql.SQLException
2019-07-25 15:12:37,110 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/search]}" onto java.lang.String com.boot.web.BaseAction.search(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,110 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/export]}" onto java.lang.String com.boot.web.BaseAction.export(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,110 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/doing]}" onto java.lang.String com.boot.web.BaseAction.doing(java.util.Map<java.lang.String, java.lang.Object>)
2019-07-25 15:12:37,111 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/getPingYinFild]}" onto java.lang.String com.boot.web.BaseAction.getPingYinFild(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,111 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/getsystem]}" onto java.lang.String com.boot.web.BaseAction.getsystem(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,111 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/firstpage]}" onto java.lang.String com.boot.web.BaseAction.login(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,111 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/getTitle]}" onto java.lang.String com.boot.web.BaseAction.getTitle(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,112 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/nosearch]}" onto java.lang.String com.boot.web.BaseAction.nosearch(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,112 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/new]}" onto java.lang.String com.boot.web.BaseAction.mainnew(javax.servlet.http.HttpServletRequest)
2019-07-25 15:12:37,112 [main] INFO  o.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping - Mapped "{[/main/systemmaintenancesave]}" onto java.lang.String com.boot.web.BaseAction.systemmaintenancesave(javax.servlet.http.HttpServletRequest) throws java.io.UnsupportedEncodingException,java.sql.SQLException
